customer_id,full_name,ssn,email,account_number,account_balance,credit_score,has_defaulted
CUST_008555,Kevin Leblanc,325444057,pperry@example.org,JZSP01581515846890,43679.64,629.0,0
CUST_008556,Alfred Walker,561194807,tsmith@example.net,GABP03593618564798,19269.8,437.0,0
CUST_008557,Nichole Phillips,873-99-3768,beverly06@example.org,JFFF01500570099733,51296.28,422.0,0
CUST_008558,Michael Guerrero,103-80-7249,eweiss@example.com,HRYC99044598972556,18400.61,624.0,0
CUST_008559,Linda Vaughn,221-46-5720,pagekatie@example.com,LIEB34230132398902,49896.52,473.0,0
CUST_008560,Kevin Harrison,576740213,aprilmills@example.org,QKVP49271384043234,56883.24,456.0,0
CUST_008561,Karen Silva,643-90-5665,andrewsingh@example.org,PXXY60920914481472,14460.33,658.0,0
CUST_008562,Megan Miller,231-11-8229,vincent77@example.net,BJXG08974843598629,27302.05,551.0,0
CUST_008563,Eric Holland,313-25-4439,rkennedy@example.org,WQAF85600590724114,2458.7,830.0,0
CUST_008564,Sonya Mcdonald,146-06-3612,brittany45@example.org,PCYM32560625163964,17619.81,387.0,1
CUST_008565,Michael Robles,848-25-4657,christina18@example.net,KGCF88342834005113,74134.37,763.0,0
CUST_008566,Courtney Weber,495490082,brianrandolph@example.org,JHJA82100095097165,21286.0,808.0,0
CUST_008567,Matthew Fisher,445313590,william94@example.com,QLIG19674280134488,71777.34,380.0,1
CUST_008568,Alyssa Rogers,300198580,wareglenda@example.org,MFAM83660101227465,73052.22,762.0,0
CUST_008569,Tara Becker,601-85-2104,heatheranderson@example.net,ONPW23804264101059,3521.87,803.0,0
CUST_008570,Jeremiah Cunningham,676-77-8013,shawn99@example.net,SAAG95993778171743,56642.76,567.0,0
CUST_008571,Kimberly Brown,735-30-7824,,VZAS73465275950485,39399.08,,0
CUST_008572,Kim Mcclain,179781953,fbuckley@example.org,EEVL44360772751700,16688.43,360.0,0
CUST_008573,Christine Williams,645-19-3104,,NROF01804411904526,61753.69,318.0,0
CUST_008574,Kayla Berry,437-92-4933,smithmelanie@example.net,ASDM58589305756158,18166.28,465.0,0
CUST_008575,Troy Wilson,212-44-1070,martinezleonard@example.org,BJRZ33032774636268,5390.0,453.0,0
CUST_008576,Chris Fisher,537-59-5094,debracollins@example.net,WGEM06708372560056,48205.08,730.0,1
CUST_008577,Nicole Raymond,087-84-0324,arobinson@example.net,CKAS37729202057081,55494.48,617.0,0
CUST_008578,Angela Yang,736-05-0730,xcook@example.com,MLWN12995741284095,47462.52,500.0,0
CUST_008579,Dominic Ramos,801-20-1772,robertsgary@example.com,BLPW05924686658215,22872.47,345.0,1
CUST_008580,Ashley Hudson,538394352,crosswesley@example.org,CXWP80808622793549,34334.63,421.0,0
CUST_008581,Frank Scott,613-25-3474,christinagraham@example.org,PCAN99924787155962,38073.15,529.0,0
CUST_008582,Thomas Thomas,220-53-6851,warnersandra@example.com,MZCM90196563467466,25739.48,424.0,0
CUST_008583,Christine Young,410-42-2065,angelica35@example.org,IOVZ66207424548348,40530.63,372.0,0
CUST_008584,Heather Drake,308-40-5149,christopher86@example.com,JCXH05257644318357,28570.15,461.0,0
CUST_008585,Heather Wyatt,780-80-7631,sharonhampton@example.org,FVDS16547697596729,50467.88,814.0,0
CUST_008586,Taylor Nelson,888-61-7130,ihart@example.com,SOUC60033959268294,68977.33,603.0,1
CUST_008587,Jennifer Guzman,854-95-9422,crystalreilly@example.org,NCBO42415072028560,32894.86,627.0,0
CUST_008588,Kathleen Abbott,377-88-0988,ugriffith@example.com,OMTU66907212092997,51735.88,819.0,0
CUST_008589,Melissa Hawkins,897-98-0785,paulanderson@example.net,ENWS42649143689078,30566.46,436.0,0
CUST_008590,Molly Smith,887-27-7049,larry63@example.org,FDAX80757587338591,67516.52,544.0,0
CUST_008591,Alyssa Barnes,788-84-9880,karen53@example.com,PDTU60036239444241,53776.7,744.0,0
CUST_008592,Joshua Barrett,350-64-9633,bryanbuchanan@example.org,BAHG10188892038432,33230.14,676.0,0
CUST_008593,Christopher Atkins,609-21-1471,ysnyder@example.com,OCRH19484336749839,11233.46,770.0,1
CUST_008594,Eric Chase,729918590,hannah71@example.net,RZDT49220473772210,-271.11,640.0,0
CUST_008595,James Murphy,821-64-3412,tjohnson@example.net,VAWY93941514114813,46960.22,837.0,1
CUST_008596,Christopher Evans,582-46-0773,brenda97@example.com,GZWK94491193742296,70653.44,654.0,0
CUST_008597,Alison Harris,306-47-8570,lisaduke@example.org,UMZC60500202134516,56623.18,356.0,0
CUST_008598,Heather Gonzalez,556018844,brightlisa@example.com,XGHE87938513910303,32617.1,370.0,0
CUST_008599,Leslie Hayes,864-55-7160,wheelerwalter@example.com,XVVU56317534798621,9118.49,385.0,0
CUST_008600,Ryan Wall,436-83-2658,manningcraig@example.net,QGGR20698300034433,5444.57,,0
CUST_008601,Rachel Elliott,806-97-0140,denise31@example.net,XQKW89345351780664,66671.61,706.0,0
CUST_008602,Tara Gregory,376-88-8906,sydneyhurley@example.org,WGHK95899673375482,21632.49,841.0,0
CUST_008603,James Williams,212871758,omoore@example.org,PNJJ71400055394733,31398.28,348.0,1
CUST_008604,Ryan Bowers,183-02-3894,mpennington@example.com,TQZY27015717552937,52043.04,,1
CUST_008605,Vincent Boyer,543-76-7353,charlesmartinez@example.com,GGYL64818853667758,11878.44,804.0,0
CUST_008606,Jennifer Gay,179-88-0079,taylorvaughn@example.com,ZEDR82336176256661,27600.0,707.0,0
CUST_008607,Kristen Silva,033-49-7838,,STLD97223432979598,38066.23,421.0,0
CUST_008608,Shane Holt,627-15-0001,,UNDR64797504821098,42706.29,462.0,0
CUST_008609,Kayla Savage,054-09-5804,ograves@example.org,TTPD25816736269187,64914.02,322.0,0
CUST_008610,Jeffrey Odom,573239674,michaelarellano@example.com,NCNT26819405630322,48412.49,333.0,0
CUST_008611,Steven Archer,221-44-3046,lwalker@example.org,NDAS57025692986776,69222.42,392.0,0
CUST_008612,Leslie Mcconnell,684-31-8234,kaiserandrew@example.net,PQFO17249408247070,52858.85,390.0,0
CUST_008613,Brenda Peterson,360-17-5515,ruth77@example.org,GFRA24239072282454,5984.78,487.0,1
CUST_008614,Benjamin Johnson,591933905,meghan81@example.net,PKXZ47330147892911,43818.98,724.0,0
CUST_008615,Rebecca Smith,317-53-5919,troy@example.org,CHWT11819668651990,49018.95,715.0,0
CUST_008616,Blake Ferrell,100-38-4222,dcampbell@example.net,XOUS37609428234619,30611.21,615.0,0
CUST_008617,Timothy Callahan,768422111,fjackson@example.org,WLNZ51184275395392,19274.2,633.0,0
CUST_008618,Judith Walker,606876517,jenkinsjoseph@example.net,NONA92477291318040,73687.62,389.0,0
CUST_008619,Ryan Hernandez,730-40-6144,deanshannon@example.com,ZEDQ10097188931934,29158.93,745.0,0
CUST_008620,Shannon Turner,835-63-0399,jonesmichael@example.com,HHBX05077169879190,36151.09,401.0,0
CUST_008621,William Blair,746279074,hgallagher@example.net,HNEH68663361239311,10802.64,582.0,0
CUST_008622,Samantha Gardner,213-94-6792,,DLTO58621319081090,61449.68,,0
CUST_008623,Theodore Rodriguez,815-84-9426,troy79@example.com,CUFX92801740973817,72241.25,377.0,0
CUST_008624,Selena King,191-78-1022,maynardbenjamin@example.com,INGW66929184303020,15254.1,457.0,0
CUST_008625,Michael Peters DDS,771-63-8522,gary36@example.com,WKLR28347616605454,58364.4,509.0,0
CUST_008626,Christine Cole,764-53-7300,kristenjohnson@example.net,ZJDU52931921466031,48989.35,406.0,0
CUST_008627,Keith Gilbert,311207027,gwendolynthompson@example.net,GOGP83693541431433,20660.08,541.0,1
CUST_008628,Melinda Meyer,753877453,jose31@example.net,EYYN93530127525875,45555.88,,0
CUST_008629,Rodney Parker,213-94-7317,vmorgan@example.org,AFPC69087030443444,45228.69,692.0,0
CUST_008630,Jordan Marshall,531-50-8868,wanda96@example.com,TFYK94332612899539,49240.55,700.0,0
CUST_008631,Jonathan Stone,809-05-5058,christinadaniels@example.org,SQEA86334299726741,31851.44,801.0,0
CUST_008632,Robert Ramos,229-89-4575,joshua06@example.com,QIGQ43839950846437,45368.59,600.0,1
CUST_008633,Robert Valentine,540-65-4242,,QKIL52150985641216,68213.59,516.0,0
CUST_008634,Carol Giles,194689580,sellersnathaniel@example.com,ZPSV96956722390906,39666.43,824.0,0
CUST_008635,Carmen Espinoza,136469917,craig83@example.org,OZWS55592859895521,26986.1,724.0,0
CUST_008636,Chelsea Hanson,075-30-8587,yharris@example.net,LDWE00086018953307,53505.12,747.0,0
CUST_008637,Nicole Bailey,812-58-8199,jamesreeves@example.com,HBZY71692122688201,45776.93,452.0,0
CUST_008638,Margaret Allen,420-86-0929,emmawinters@example.com,EHUU88184631262219,18292.35,514.0,0
CUST_008639,Robert Macias,476-24-4574,gordonjill@example.net,AGMW20866118108525,12151.44,771.0,0
CUST_008640,Molly Gibson,273-04-6088,nguyenadam@example.org,BEEP29003543272129,47342.86,579.0,0
CUST_008641,Brian Baird,780-10-2055,joshua82@example.com,TVOR37721121215986,7316.53,757.0,0
CUST_008642,John Barrett,061-61-7298,kjohnson@example.net,CXLZ48969386736484,39655.33,477.0,0
CUST_008643,Ms. Rebecca Delgado,037608839,ohamilton@example.net,TNMU62527079809547,11659.16,399.0,0
CUST_008644,Ronnie Andrews,227-55-2137,lambertmichael@example.com,GWWA43700985240416,39000.45,591.0,0
CUST_008645,Sarah Reed,010253765,lambertjill@example.net,KUNC15572824125397,47944.14,536.0,0
CUST_008646,Antonio Webster,501-79-9370,harold06@example.org,PWJC13295218273532,9931.82,462.0,0
CUST_008647,Mr. Alan Holt,564-58-1182,joan35@example.org,ZNGK28015764099872,15720.3,824.0,0
CUST_008648,James Nelson,652-68-0630,gmartinez@example.org,SXGK00230793146737,74940.28,833.0,0
CUST_008649,Samantha Brown,553-41-1929,kjohnson@example.com,FWJN75502853408284,45632.41,584.0,0
CUST_008650,Maria Ray,141-70-4909,vwatson@example.com,BGWB85765455186292,15719.66,575.0,0
CUST_008651,Desiree Fuentes,693-11-5907,dawsonmercedes@example.net,ZXFG29537922527490,2039.06,629.0,0
CUST_008652,Charles Flores,660-43-9650,rlawrence@example.com,KNQI60220042765952,9179.04,606.0,0
CUST_008653,Lauren Stone,590-60-0408,,SXES73932543666793,27752.81,677.0,0
CUST_008654,Melissa Taylor,811-83-5265,yjames@example.net,FVZF65704759279357,33442.28,625.0,1
CUST_008655,April Finley,760834160,,TDAJ30258685649676,8626.95,629.0,0
CUST_008656,Paul Moody,403182375,fzavala@example.net,UYOM76257523540013,59273.63,300.0,0
CUST_008657,Jamie Wolfe,047-45-8296,millertammy@example.org,ACPJ43194944618466,14236.8,759.0,0
CUST_008658,Wanda Patterson,424-46-1722,brittany18@example.net,ASAK17726903477633,69414.97,468.0,0
CUST_008659,Stephanie Knight,772135702,llowe@example.org,QEAX55361722595060,25811.32,831.0,0
CUST_008660,Tyler Norton,747996615,robert90@example.com,EEXV82950207113841,56236.48,436.0,0
CUST_008661,Jonathan Campbell,149-23-6116,fritztroy@example.com,JVIF21832264148229,12757.48,785.0,0
CUST_008662,Dennis Leon,210704856,wilcoxheather@example.org,CNPJ82063669928458,13274.96,336.0,0
CUST_008663,Daniel Henry,482-94-9191,lorraine91@example.com,AMBT39253751213085,48329.03,580.0,0
CUST_008664,Russell Vang,448-17-4128,joshua65@example.org,QBTE67298540392319,42150.13,516.0,0
CUST_008665,Priscilla Morales,457-74-2922,randywarren@example.net,NNXV88130921268293,43854.73,,0
CUST_008666,John Brown,736-22-7024,moniquestephens@example.org,ZIGY29344363160400,12170.79,790.0,0
CUST_008667,Jessica Gonzalez,313-55-7738,laurenbrown@example.org,JHUJ90633360912898,34502.79,824.0,1
CUST_008668,Amber Wong,340-52-6367,qstewart@example.net,YRFU21794510940052,55309.24,556.0,1
CUST_008669,Rachel Coleman,428-43-1611,,VVCL48548572160075,62975.83,606.0,0
CUST_008670,Zachary Washington,647-69-1347,vincentmorris@example.org,DYHL94091766265601,1924.24,538.0,0
CUST_008671,James Patrick,018-22-6072,davisjason@example.com,MQOE83118130337282,3216.34,688.0,0
CUST_008672,Caleb Pittman,716-07-4317,matthewsbrendan@example.com,QURZ07890700002568,66755.21,678.0,0
CUST_008673,Michelle Phillips,065-07-2106,simmonsdaniel@example.com,ZKIX11210054012308,8338.52,666.0,0
CUST_008674,David Hughes,094-03-2841,travisjohnson@example.net,NGGW74646093243954,68687.08,346.0,0
CUST_008675,Christopher Gonzales,257-59-0949,duncanmelanie@example.com,ACMH17814929431680,51566.44,587.0,1
CUST_008676,Suzanne Wilson,424-04-6599,cruzmark@example.com,GOQQ85916082735188,43494.41,363.0,0
CUST_008677,Jack Johnson,039-48-2775,melissasmith@example.org,OVIZ92544310542622,18231.86,428.0,0
CUST_008678,Ryan Rogers,813-35-5224,ibrown@example.org,PQAW09934931620470,56490.37,449.0,0
CUST_008679,Ashley Murphy,788-59-4812,tmorris@example.org,KHSL70088411423438,14883.96,534.0,0
CUST_008680,Laura Davis,296-25-3204,parker18@example.com,DFHD07879678335749,40343.89,736.0,0
CUST_008681,Corey Rodriguez,330-36-6632,vwilkins@example.com,UNTT41835986424982,49116.0,488.0,0
CUST_008682,Laura Ray,647-26-1964,bernardkyle@example.net,QPRR49616342618475,25152.32,631.0,0
CUST_008683,Anthony Copeland,834-90-7696,toconnell@example.net,ZXVT01000440724914,65150.14,808.0,0
CUST_008684,Christian Richardson,204-08-9885,blackbrian@example.org,KFHA36086662762369,55499.26,348.0,0
CUST_008685,Timothy Garcia,222-90-2610,rrobinson@example.com,JKHV30526904580118,25874.51,452.0,0
CUST_008686,Sara Farley,684-92-9274,cheryl10@example.net,NGVO49572892552953,71803.72,388.0,0
CUST_008687,Kayla Thompson,568-90-4249,philip21@example.org,PUOF66231162609070,73958.25,730.0,0
CUST_008688,Kathryn Smith,604946373,melissajimenez@example.com,QADY08340138064132,49836.49,777.0,0
CUST_008689,Monica Moody,239-62-7156,silvakyle@example.net,PUZL44349635394001,67567.16,418.0,0
CUST_008690,Melissa Anderson,325-21-2263,jack00@example.org,FTJL41166476206645,60344.41,562.0,0
CUST_008691,Richard Hall,772-82-2864,lwilliams@example.net,EPVF64113836766773,28673.96,643.0,0
CUST_008692,Christopher Obrien,085-64-2031,scott57@example.org,VWYI56819700623430,22563.11,422.0,0
CUST_008693,Charlene Hunter,216539387,georgebuckley@example.net,DCLQ53701892402634,1251.26,300.0,0
CUST_008694,Anna Swanson,884-36-1339,dawsonsandra@example.org,YRQO88660408333382,7618.02,719.0,0
CUST_008695,Daniel Tate,611-22-7272,qbrown@example.com,KBKD52403285462708,11497.88,655.0,0
CUST_008696,James Allen,367-53-1280,rtorres@example.com,VBMA49981404428868,5562.09,826.0,0
CUST_008697,Shawn Payne,001789319,daviswilliam@example.org,XXZG55285385991457,37294.19,638.0,0
CUST_008698,James Benjamin,440-97-4728,dana44@example.net,MOHP66637716716773,21017.4,544.0,0
CUST_008699,William Robinson,816-80-4390,nperry@example.org,SSRP56622350776131,67316.18,576.0,0
CUST_008700,Connie Baker,176-14-7266,,ADXC97289734656332,1660.76,590.0,0
CUST_008701,Patricia Webb,167737865,hicksfrancisco@example.net,OJJX78268243326846,2026.17,305.0,0
CUST_008702,Samantha Dunn,489990931,imoore@example.org,OLGA04924951733168,39951.66,521.0,0
CUST_008703,Alyssa Valdez,472-53-8111,ojohnson@example.net,EDBL79782201535688,35033.18,,0
CUST_008704,Alicia Young,313-04-8497,,AGHS31952427021277,52348.64,349.0,0
CUST_008705,Matthew Patel,258-31-2139,jennifer84@example.com,GCXA72817259618654,1544.5,740.0,0
CUST_008706,Jeremiah Garcia,025-37-8866,jonestracy@example.org,LAND38414761487842,3832.68,407.0,0
CUST_008707,Michael Williams,438-71-4091,,KXTS31758204579185,74455.61,466.0,0
CUST_008708,Kevin Weiss,772-19-2501,rebecca44@example.com,UTEI22305417209485,37158.64,578.0,0
CUST_008709,Jessica Nelson,387-97-8726,figueroawesley@example.net,LTGC20054941591537,5924.61,673.0,0
CUST_008710,Breanna Smith,513-24-2743,andersondawn@example.org,ENHV99826693663164,18834.44,551.0,0
CUST_008711,John Snyder,872-71-9756,manderson@example.org,URUU07276191995121,57556.61,720.0,0
CUST_008712,Ronnie Smith,531930542,oleon@example.com,BDZI04041754655970,69148.03,684.0,1
CUST_008713,Matthew Adams,055-83-0701,sabrinasmith@example.net,HFOD80302082929373,5609.82,,0
CUST_008714,Tony Garcia,852338430,whitneymueller@example.com,VHPH39540949395221,39155.73,775.0,0
CUST_008715,Tamara Manning,244-67-5660,scurtis@example.org,VHOF39343470200047,24823.96,843.0,0
CUST_008716,Kristi King,495-40-3503,ngreene@example.net,VGZI76208881993695,48596.08,469.0,0
CUST_008717,Matthew Freeman,087170055,jenniferkrueger@example.com,TSUZ29481681621937,6700.44,330.0,0
CUST_008718,Ryan Shaw,335-18-7411,nelsonmaria@example.org,PRBI76762954184061,28871.96,,0
CUST_008719,Richard Lynch,320-04-9523,kennethsloan@example.org,YOZC64110424069333,49213.22,442.0,0
CUST_008720,Joshua Stokes,447-86-3142,kristy79@example.net,FTTJ00679315538696,37020.1,488.0,0
CUST_008721,Brandy Stone,466-23-2605,fduncan@example.net,GBWT48778071439195,73846.42,661.0,0
CUST_008722,Adam Lane,018-78-8104,hollowaynathan@example.org,LJPM29765574971999,45953.54,368.0,1
CUST_008723,Meghan Sweeney,849-63-6602,christophergreen@example.org,IISW75287212950554,43854.03,321.0,0
CUST_008724,Jacob Mckee,523-37-7272,jessicabrown@example.org,DDAG30341307980879,31419.79,683.0,0
CUST_008725,Brian Orr,678-74-1562,pmendoza@example.net,AJRL94375537361404,61793.62,767.0,0
CUST_008726,Mary Vasquez,441-69-8870,speterson@example.com,GFZC77536232670885,73199.79,349.0,0
CUST_008727,William Bridges,592-39-6011,jrussell@example.net,ZPEH21353833207380,52468.53,562.0,0
CUST_008728,Holly Moore,257-59-5849,troy03@example.com,IDDE92661152559193,62751.25,,0
CUST_008729,Anne Pierce,546734268,umahoney@example.com,PTJH67574366780125,25711.05,367.0,0
CUST_008730,Thomas Hamilton,838-46-5586,snewman@example.net,CBBI13647522753964,35196.32,539.0,0
CUST_008731,Angela Shaw,872-77-9400,orodriguez@example.com,GDLZ03445077637860,54987.18,349.0,0
CUST_008732,Mark Haynes,836-45-0755,dennis12@example.org,OEQM00998008636356,57183.31,728.0,0
CUST_008733,Edward Holmes,704-88-5279,kingram@example.org,GVNS74926987953608,26538.44,729.0,0
CUST_008734,Gregory Klein,623344431,nritter@example.com,CMMQ84913040595571,64366.62,651.0,0
CUST_008735,Eugene Lee,741816198,dominguezdavid@example.org,ZFEG92257548519879,72724.83,400.0,0
CUST_008736,Bethany Park,143-80-4001,gary32@example.com,SOXI37490035454799,33655.89,305.0,0
CUST_008737,Colin Vega,730-31-3815,ccunningham@example.com,LLWF33363775591981,15644.36,435.0,0
CUST_008738,Victor Castro,078-53-6404,heatheranderson@example.net,DBIY92046395439769,68773.61,528.0,0
CUST_008739,Susan Morrison,298-39-2216,brooke98@example.net,PERC31531962216324,54933.36,317.0,0
CUST_008740,Gregg Orozco,608-40-6693,nmeyer@example.org,DGZX58743254278764,59624.98,525.0,0
CUST_008741,Lauren Hill,136-55-4078,tscott@example.net,YNTA48682978584176,37785.12,631.0,0
CUST_008742,Veronica Little,892-46-9365,itrevino@example.org,UTBA82787060602933,66075.55,647.0,0
CUST_008743,Brittany Carpenter,605-30-1577,nicholas61@example.net,WMJG98061589255306,69961.69,542.0,0
CUST_008744,Jose Johnson,552565053,bshort@example.net,SRUX39242952783366,61447.34,724.0,0
CUST_008745,Michael Anderson,695028272,jackmiller@example.net,ROML53664839922884,28491.86,514.0,0
CUST_008746,Whitney Davila DVM,210-63-3980,,APDQ62531258087451,56740.95,825.0,0
CUST_008747,John Pierce,652-50-6904,theresashields@example.com,GUEY60919683000198,5817.86,642.0,0
CUST_008748,Michael Casey,059-99-3005,johnsonstephen@example.com,YWGE39729413956996,67276.33,676.0,0
CUST_008749,Holly Alexander,511-16-8577,anthony22@example.org,DFWG08704404039370,51776.33,597.0,0
CUST_008750,Kyle Harris,266-85-2005,arnoldryan@example.com,DQNQ64337131551274,44263.23,611.0,0
CUST_008751,Jennifer Kennedy,049-02-8340,jenna79@example.org,BPQY06446033589154,35245.47,747.0,0
CUST_008752,Matthew Little,050-34-6829,kristinathompson@example.net,DCHT74277370896019,25458.62,720.0,0
CUST_008753,James Brown,700-97-8786,ericksonmichael@example.org,VQIZ84794750307297,2761.93,612.0,1
CUST_008754,Sheila Jones,528-15-0265,michaelwilcox@example.net,UFHH46594705198387,47220.58,755.0,0
CUST_008755,Kaylee Curtis,095-98-5672,,ZJOS91187968842072,70798.98,513.0,1
CUST_008756,Matthew Watkins,521-71-2183,ronaldwagner@example.com,BLEU40173075481172,12958.9,536.0,1
CUST_008757,Richard Butler,758-06-7162,erica60@example.org,BYCJ89662602672570,16713.38,522.0,0
CUST_008758,Sylvia Powers,380-64-0329,bellmike@example.org,OXOB47881855467091,26347.38,386.0,0
CUST_008759,Jacob Smith,836760071,kayla48@example.net,ONII83761426870074,68797.03,367.0,0
CUST_008760,Alexander Jensen,853-68-4692,jessica41@example.com,UGLG60549169061293,56272.87,308.0,0
CUST_008761,Jacqueline Branch,077736847,kduncan@example.net,ABEZ44997875896944,54270.36,731.0,0
CUST_008762,Kathleen Ferguson,176-08-0551,derrickbrady@example.net,QXPX92335077667501,71315.54,419.0,0
CUST_008763,Angel Jackson,872179971,harperkelsey@example.org,GFXH37438244974254,64663.18,551.0,0
CUST_008764,William Barron,588-47-1046,,IRLP54327631530794,71659.2,568.0,0
CUST_008765,Jennifer Kelley,165-09-0525,hailey38@example.com,EPFJ87377536843560,3034.8,648.0,0
CUST_008766,Michael Macdonald,505-03-8297,paynemark@example.org,BAWL85014573644517,25653.12,321.0,0
CUST_008767,Katrina Glenn,302-56-9965,todd85@example.net,JTXD04013757107342,47284.16,438.0,0
CUST_008768,Jeffery Mccall MD,537-73-1018,uthornton@example.com,JCHI99504662036907,67890.93,308.0,0
CUST_008769,Cynthia Lin,403-65-2962,kayla86@example.org,GPFP95493012875076,40556.63,322.0,0
CUST_008770,Billy Robinson,346-80-4251,nrobinson@example.net,GFVC36833443634579,32396.27,773.0,0
CUST_008771,Jenny Hill,270-66-6694,nicolecasey@example.org,MDGC69929169466281,72176.19,468.0,0
CUST_008772,Jason Wiley,636-90-5261,daryl68@example.net,NSTP25687869299785,12047.4,602.0,0
CUST_008773,Heather Haynes PhD,340-48-7082,tonyamiller@example.com,KEYS65365224384568,50872.22,367.0,1
CUST_008774,Willie Brown,769-16-2918,jonathan83@example.org,CLZI09783709907028,60382.76,423.0,0
CUST_008775,Christina Clark,888-04-7287,jessica70@example.org,OJKO11937689060456,50766.57,596.0,0
CUST_008776,Lindsey Wu,580-93-1567,kaiserdominic@example.net,TROY05616075758994,22434.36,663.0,0
CUST_008777,Katie Ryan,473-90-9002,kevin15@example.com,CCKA36032620018512,22934.39,636.0,0
CUST_008778,Wendy Everett,432457662,buchananchad@example.org,TCOL49556032172875,10103.46,395.0,0
CUST_008779,Jessica Diaz,508-13-7061,smithjake@example.org,BVSB80204399311930,14825.08,387.0,0
CUST_008780,Laura Gonzalez,237-23-7479,ibriggs@example.net,CEKM40409787738064,20762.63,706.0,0
CUST_008781,Jasmine Reyes,630-21-9903,smartinez@example.net,WUER19496023366094,23854.07,675.0,0
CUST_008782,Cheryl Johnson,016141707,elizabeth65@example.com,EPAA39749238865225,54191.7,414.0,0
CUST_008783,Juan Short,716-43-1773,ugordon@example.net,URQD31788691798110,30700.93,779.0,0
CUST_008784,Jaclyn Fox,064-74-9443,ywalters@example.org,EDSW26714966018583,72171.79,771.0,0
CUST_008785,Sandra Dominguez,388-36-1706,virginia07@example.com,WEZS76105734975520,18777.19,704.0,0
CUST_008786,Donald Smith,588-93-8799,dalenguyen@example.com,YTUA87087929095290,15513.79,418.0,0
CUST_008787,Diane Miles,620-42-0454,whitney67@example.org,FSNP89332769409330,71364.85,461.0,0
CUST_008788,Robin Phillips,219-71-6168,oweneugene@example.net,GKBE98330825619435,53952.95,628.0,0
CUST_008789,Madison Hoffman,101-04-4464,,RTLF79008105840758,70420.02,647.0,0
CUST_008790,Michele Robinson,415-48-3503,williamsellers@example.com,AYTM55268918272496,51193.85,571.0,0
CUST_008791,Emily Watson,763-46-6482,steven17@example.net,NBRX35578210094613,73511.32,716.0,0
CUST_008792,Travis Kelly,877-76-7007,kathrynliu@example.org,YCFR48714279364894,69410.68,773.0,0
CUST_008793,Benjamin Abbott,279-14-2624,karenmedina@example.com,FKTS89966395355664,8796.11,612.0,0
CUST_008794,Travis Contreras,582256709,fletcherjohn@example.org,UODG29446111856212,5787.9,574.0,0
CUST_008795,Debra Owens,242-64-5642,dmorris@example.net,ZUTL06447132446955,21852.0,694.0,0
CUST_008796,Jason Nelson,604-33-0037,zwarren@example.org,FHZP03153574015494,24690.09,303.0,0
CUST_008797,Melissa Clark,065-93-9364,heathergonzales@example.org,QIBB84613853362702,73045.46,833.0,0
CUST_008798,Jesse Valentine,494-45-0498,caseyamanda@example.net,EBLU34521016291345,9174.76,354.0,1
CUST_008799,Frederick Guzman,721-74-2683,michaelbrown@example.org,HVSJ04450591847677,38790.25,539.0,0
CUST_008800,Jill Roberts,714902889,andrea43@example.net,GHTZ51820177407121,10941.1,340.0,0
CUST_008801,Gregory Davis,002-91-3897,zhoward@example.com,YUDT98468870119211,37235.51,717.0,1
CUST_008802,Sharon Osborn,051-28-3001,rossjordan@example.org,UWMK34521817903825,61214.64,713.0,0
CUST_008803,Juan Davis,291-07-6096,drodriguez@example.com,JNTZ78159689936593,28050.29,718.0,0
CUST_008804,Nancy Johnson,811-71-2179,perrymatthew@example.com,QVYB55750848080187,44674.42,792.0,0
CUST_008805,Cassandra Roberts,356-06-0122,cjohnson@example.net,OUCT25028709322642,30417.79,674.0,0
CUST_008806,Cynthia Cooper,410646168,carrjay@example.net,VULE83667523631566,10154.58,522.0,0
CUST_008807,Christopher Moore,858-91-3554,lauren83@example.net,HVUF16351554357684,16241.94,503.0,0
CUST_008808,Shannon Garcia,175575679,jenniferkelly@example.org,BZAT13603433004344,4145.94,786.0,0
CUST_008809,Makayla Green,787-13-9801,tammywilkinson@example.org,SIEI45247222771347,47052.53,574.0,0
CUST_008810,Jose Berry,448135797,carrie75@example.org,KPGU85360615458208,68184.77,638.0,1
CUST_008811,Dennis Baldwin,193-82-0092,vnelson@example.org,AOML28649493140148,64504.08,683.0,0
CUST_008812,Adam Roberts,252-60-8943,kerry26@example.net,DINH82307621912764,70247.66,,0
CUST_008813,Sara Rogers,187-91-9317,,HEVA99725221592981,69316.97,591.0,0
CUST_008814,Jason Gomez,141-33-3754,wnguyen@example.org,TXQX90028440235346,54408.73,355.0,0
CUST_008815,Brady King,117-75-9213,spencer79@example.net,BLFT78932241179463,43156.16,504.0,1
CUST_008816,James Noble,366694296,jasonyoung@example.org,ZOMI72098544022976,47387.17,716.0,0
CUST_008817,Dawn Turner,768-37-6001,burkelaura@example.com,FVYS87830694815818,29693.69,648.0,1
CUST_008818,Emily Frazier,755-43-1130,,MZCN62519195987139,21024.8,619.0,0
CUST_008819,Alan Brewer,566-29-3679,wangchristopher@example.org,GNSO15239194609964,74683.73,405.0,1
CUST_008820,Betty Watts,490-16-6557,,LRZA53739847238662,58946.9,539.0,0
CUST_008821,Darlene Smith,514-79-4562,,IDPW81217080208164,19182.84,442.0,1
CUST_008822,Kristi Martinez,024-03-3954,ynelson@example.net,CRJC29476144065408,47614.98,657.0,0
CUST_008823,Kara Reed,142-82-7188,jared45@example.org,BCIK20039170733760,66433.49,753.0,0
